,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
168,Belmont,14654.3559,21386.16559,84.75134058,0.0,70400,OH,31148.0,29174.0,6.0,1974.0
169,Beltrami,12325.16848,15480.6564,2230.536814,192.11486680000002,44442,MN,23502.0,22353.0,5.0,1149.0
170,Benewah,2668.783264,3330.472325,1251.434861,0.0,9285,ID,4035.0,3767.0,7.0,268.0
171,Bennett,1753.436471,1753.436471,1693.369893,1228.106323,3431,SD,1129.0,1072.0,5.0,57.0
172,Bennington,6824.972598,8738.551738,37.1140326,0.0,37125,VT,18565.0,17782.0,4.0,783.0
173,Benson,4039.9019909999997,4040.2881399999997,1455.406485,661.6326291,6660,ND,2481.0,2367.0,5.0,114.0
174,Bent,1558.390765,2699.02799,273.1269082,18.30329449,6499,CO,1731.0,1663.0,4.0,68.0
175,Benton,41120.2027,62192.65182000001,153.7000614,0.0,221339,AR,121826.0,117246.0,4.0,4580.0
176,Benton,3526.9274960000002,4385.139673,765.9005957,0.0,26076,IA,13780.0,13240.0,4.0,540.0
177,Benton,1219.272193,1816.858021,32.26286188,0.0,8854,IN,4578.0,4373.0,5.0,205.0
178,Benton,6025.203082999999,9748.247651,246.2748248,0.0,38451,MN,21589.0,20633.0,4.0,956.0
179,Benton,6264.736159,7445.399537,423.8354265,0.0,19056,MO,7195.0,6725.0,7.0,470.0
180,Benton,4905.350997,5080.573496,1946.8727390000001,0.0,8729,MS,2984.0,2746.0,8.0,238.0
181,Benton,6858.007390000001,14244.65655,615.9749049,16.66023462,85579,OR,45433.0,43515.0,4.0,1918.0
182,Benton,5054.216179,6174.4052759999995,546.7823609000001,0.0,16489,TN,6753.0,6235.0,8.0,518.0
183,Benton,13731.6037,28817.079380000003,196.1858935,0.102841024,175177,WA,91760.0,85591.0,7.0,6169.0
184,Benzie,4799.26987,5418.29367,0.0,0.0,17525,MI,8660.0,8056.0,7.0,604.0
185,Bergen,9970.413191,58325.51701,0.0,0.0,905116,NJ,483915.0,461124.0,5.0,22791.0
186,Berkeley,30947.58235,46680.890419999996,2914.480009,16.77284365,177843,SC,93501.0,88358.0,6.0,5143.0
187,Berkeley,19114.26678,25942.31605,0.0,0.0,104169,WV,53787.0,51146.0,5.0,2641.0
188,Berks,31221.763860000003,59488.464620000006,0.0,0.0,411442,PA,212498.0,202014.0,5.0,10484.0
189,Berkshire,16095.043909999999,25180.29066,485.60720419999996,0.0,131219,MA,65270.0,61751.0,5.0,3519.0
190,Bernalillo,50407.93977,147861.5339,1545.887813,0.0,662564,NM,320916.0,302038.0,6.0,18878.0
191,Berrien,7500.922883,8875.958687999999,1017.2773599999999,0.0,19286,GA,7045.0,6540.0,7.0,505.0
192,Berrien,26650.84222,45139.18836,0.0,0.0,156813,MI,73276.0,69456.0,5.0,3820.0
193,Bertie,10053.12793,10472.97632,1010.441916,0.0,21282,NC,8603.0,7981.0,7.0,622.0
194,Bethel,7641.677326999999,7722.099262000001,5957.11239,4617.9001149999995,17013,AK,7377.0,6314.0,14.0,1063.0
195,Bexar,248781.4843,518958.4162,4330.1006130000005,0.0,1714773,TX,878118.0,844697.0,4.0,33421.0
196,Bibb,6123.032176,7584.1301109999995,110.6838406,0.0,22915,AL,8572.0,8005.0,7.0,567.0
197,Bibb,18646.265059999998,50992.93544,0.0,0.0,155547,GA,67932.0,63413.0,7.0,4519.0
198,Bienville,5417.1396700000005,6457.561799,1056.307853,0.0,14353,LA,5810.0,5329.0,8.0,481.0
199,Billings,166.27752780000003,166.27752780000003,166.27752780000003,147.936359,783,ND,468.0,454.0,3.0,14.0
200,Bingham,12764.653540000001,16234.517109999999,793.1104547,26.89922302,45607,ID,22039.0,21126.0,4.0,913.0
201,Blackford,1917.3651739999998,2673.9562309999997,6.038295325,0.0,12766,IN,5242.0,4926.0,6.0,316.0
202,Bladen,14120.09126,16334.51929,815.1675339,0.0,35190,NC,14740.0,13567.0,8.0,1173.0
203,Blaine,3083.1944559999997,4133.617975,419.17555219999997,137.52703799999998,21376,ID,11815.0,11391.0,4.0,424.0
204,Blaine,2318.000407,2395.171355,1303.8369710000002,1180.532543,6491,MT,2393.0,2273.0,5.0,120.0
205,Blaine,203.0834889,203.0834889,203.0834889,203.0834889,478,NE,268.0,256.0,5.0,12.0
206,Blaine,3373.384882,4055.0326170000003,2069.03108,0.193255948,11943,OK,4486.0,4314.0,4.0,172.0
207,Blair,17292.80604,33516.63076,0.0,0.0,127089,PA,60989.0,57845.0,5.0,3144.0
208,Blanco,2576.09339,2911.381371,201.13343390000003,0.0,10497,TX,5763.0,5583.0,3.0,180.0
209,Bland,2319.797052,2327.749698,942.8647828,0.0,6824,VA,2781.0,2623.0,6.0,158.0
210,Bleckley,2701.8629530000003,3592.1160159999995,57.08477805,0.0,13063,GA,4372.0,3999.0,9.0,373.0
211,Bledsoe,6298.197690999999,6803.675813,346.6221198,0.0,12876,TN,4243.0,3906.0,8.0,337.0
212,Blount,17646.66234,19281.5813,13.42062733,0.0,57322,AL,24473.0,23152.0,5.0,1321.0
213,Blount,26943.606939999998,33402.66423,8.141990245,0.0,123010,TN,59428.0,56355.0,5.0,3073.0
214,Boise,2338.6293539999997,2338.6293539999997,2148.649425,1198.815916,7028,ID,3050.0,2855.0,6.0,195.0
215,Bolivar,13056.38813,16992.81826,4962.758697,0.0,34145,MS,13389.0,12338.0,8.0,1051.0
216,Bollinger,4732.214775,5057.793089,1334.64463,0.0,12363,MO,5556.0,5245.0,6.0,311.0
217,Bond,3772.918821,4572.524898,398.83666139999997,0.0,17768,IL,7779.0,7366.0,5.0,413.0
218,Bonner,9869.914915000001,12275.11061,1985.9085510000002,256.3164088,40877,ID,18525.0,17405.0,6.0,1120.0
219,Bonneville,13999.63626,25968.17892,412.71624360000004,174.4766988,104234,ID,50961.0,49163.0,4.0,1798.0
220,Boone,10910.125970000001,13050.05478,2446.588608,0.0,36903,AR,15844.0,15072.0,5.0,772.0
221,Boone,2722.257762,5162.733085,60.16237487,0.0,26306,IA,15322.0,14856.0,3.0,466.0
222,Boone,4891.81281,9557.875604,0.0,0.0,54165,IL,26333.0,24616.0,7.0,1717.0
223,Boone,4758.110807999999,7476.929064,4.2772135,0.0,56640,IN,33494.0,32258.0,4.0,1236.0
224,Boone,10755.2929,17402.67327,0.0,0.0,118811,KY,64971.0,62311.0,4.0,2660.0
225,Boone,29862.3778,48030.435730000005,660.7764337,0.0,162642,MO,98904.0,95425.0,4.0,3479.0
226,Boone,920.1400492999999,1252.452365,488.94061370000003,1.3751392130000002,5505,NE,3011.0,2937.0,3.0,74.0
227,Boone,7732.293674,8432.919315000001,73.54754108,0.0,24629,WV,8166.0,7371.0,10.0,795.0
228,Borden,178.4343968,178.4343968,178.4343968,120.1036716,641,TX,412.0,400.0,3.0,12.0
229,Bosque,3937.994808,5355.148144,1392.8960710000001,0.0,18212,TX,8053.0,7692.0,5.0,361.0
230,Bossier,17831.73569,28988.27194,558.0154962,0.0,116979,LA,58276.0,54982.0,6.0,3294.0
231,Botetourt,5367.466226,5944.52036,162.8916093,0.0,33148,VA,17388.0,16659.0,4.0,729.0
232,Bottineau,1223.558344,1329.611713,884.9524635,422.52218439999996,6429,ND,3243.0,3101.0,4.0,142.0
233,Boulder,13378.97205,40559.4203,126.799547,0.0,294567,CO,176707.0,171102.0,3.0,5605.0
234,Boundary,4018.4650090000005,4570.688533,932.1213179,94.51479312,10972,ID,5088.0,4805.0,6.0,283.0
235,Bourbon,2607.292328,4879.123227,857.2081608999999,0.27191397300000003,15173,KS,7119.0,6778.0,5.0,341.0
236,Bourbon,3772.7267340000003,5506.408924,0.0,0.0,19985,KY,9659.0,9200.0,5.0,459.0
237,Bowie,18876.08242,29065.1533,833.9546809,0.0,92565,TX,39120.0,37244.0,5.0,1876.0
238,Bowman,288.5326999,364.27178460000005,189.0824684,17.18588305,3151,ND,1863.0,1828.0,2.0,35.0
239,Boyd,9156.162044,14405.530680000002,0.0,0.0,49542,KY,18130.0,16877.0,7.0,1253.0
240,Boyd,843.7238729000001,843.7238729000001,843.7238729000001,650.3019581,2099,NE,1089.0,1060.0,3.0,29.0
241,Boyle,6054.118032,8716.165279,0.0,0.0,28432,KY,11992.0,11325.0,6.0,667.0
242,Bracken,3028.100058,3088.450598,18.50113815,0.0,8488,KY,3689.0,3455.0,6.0,234.0
243,Bradford,8233.260225,10415.27418,26.32694825,0.0,28520,FL,10746.0,10226.0,5.0,520.0
244,Bradford,16313.537830000001,19022.43011,1354.267213,0.0,62622,PA,31366.0,29509.0,6.0,1857.0
245,Bradley,2951.923895,4505.8340450000005,261.0460996,0.0,11508,AR,4383.0,4117.0,6.0,266.0
246,Bradley,23240.78999,33538.49855,11.08399375,0.0,98963,TN,49352.0,46775.0,5.0,2577.0
247,Branch,12731.73792,15807.78525,1369.79075,0.0,45248,MI,19116.0,18138.0,5.0,978.0
248,Brantley,7276.100119,7561.1236340000005,963.460824,0.0,18411,GA,6905.0,6391.0,7.0,514.0
249,Braxton,6274.252191,6448.801588,1360.121701,0.0,14523,WV,5449.0,4962.0,9.0,487.0
250,Brazoria,45405.74538,64733.74827999999,1686.855797,0.0,313166,TX,166911.0,159285.0,5.0,7626.0
251,Brazos,48010.77482,77739.71931,447.457123,0.0,194851,TX,108516.0,104924.0,3.0,3592.0
252,Breathitt,7160.086415000001,8091.498656000001,358.16436860000005,0.0,13878,KY,3990.0,3615.0,9.0,375.0
253,Breckinridge,6780.217261,7982.9671530000005,839.3473880000001,0.0,20059,KY,7912.0,7440.0,6.0,472.0
254,Bremer,2434.315045,4381.399678,57.41474788,0.0,24276,IA,13978.0,13483.0,4.0,495.0
255,Brevard,71280.3068,124216.8596,41.84368641,0.0,543376,FL,256470.0,241082.0,6.0,15388.0
256,Brewster,1493.398065,2582.249661,675.9112662,641.7616521000001,9232,TX,3907.0,3753.0,4.0,154.0
257,Briscoe,766.6600822,766.6600822,766.6600822,690.4979182999999,1637,TX,594.0,571.0,4.0,23.0
258,Bristol,33946.17051,77380.64417,0.0,0.0,548285,MA,288942.0,271227.0,6.0,17715.0
259,Bristol,6076.795124,8092.181541,0.0,0.0,49875,RI,26163.0,24779.0,5.0,1384.0
260,Bristol,2824.9093350000003,6697.963222,0.0,0.0,17835,VA,7513.0,7110.0,5.0,403.0
261,Broadwater,1388.096298,1601.943202,622.816139,254.1627444,5612,MT,2481.0,2355.0,5.0,126.0
262,Bronx,1183.286605,10158.88943,0.0,0.0,1385108,NY,613190.0,565512.0,8.0,47678.0
263,Brooke,4466.643346,6496.3379429999995,0.0,0.0,24069,WV,10064.0,9325.0,7.0,739.0
264,Brookings,7335.521634999999,11586.76312,1024.140184,32.3439546,31965,SD,18531.0,17987.0,3.0,544.0
265,Brooks,4564.457338,5718.464031,513.7606095,0.0,16243,GA,6886.0,6467.0,6.0,419.0
266,Brooks,1493.15555,3414.163698,229.7395122,144.9695581,7223,TX,2601.0,2343.0,10.0,258.0
267,Broome,24093.69098,51512.53573,0.0,0.0,200600,NY,87272.0,82072.0,6.0,5200.0
268,Broomfield,1231.778761,4867.750885,0.0,0.0,55889,CO,35527.0,34353.0,3.0,1174.0
269,Broward,51913.5826,321981.3774,0.0,0.0,1748066,FL,988228.0,937544.0,5.0,50684.0
270,Brown,1873.124739,1917.00665,51.83887539,0.0,6937,IL,2777.0,2678.0,4.0,99.0
271,Brown,4031.241928,4298.984794,92.67371288,0.0,15242,IN,7443.0,7087.0,5.0,356.0
272,Brown,1980.801891,3296.649133,134.0357963,0.0,9984,KS,5355.0,5142.0,4.0,213.0
273,Brown,3655.287589,5448.48807,102.28855440000001,0.0,25893,MN,14620.0,14024.0,4.0,596.0
274,Brown,725.554644,859.7090627999999,175.5152263,49.16066947,3145,NE,1394.0,1342.0,4.0,52.0
275,Brown,12260.16429,13999.60404,0.0,0.0,44846,OH,19485.0,18272.0,6.0,1213.0
276,Brown,3841.781135,7261.432454000001,913.4292788999999,280.0790738,36531,SD,20952.0,20393.0,3.0,559.0
277,Brown,10292.38512,14520.41243,1511.0649460000002,0.0,38106,TX,15880.0,15195.0,4.0,685.0
278,Brown,23257.57692,48891.59927,0.0,0.0,248007,WI,139340.0,133668.0,4.0,5672.0
279,Brule,1005.2955119999999,1207.564892,559.0903283,59.66278349,5255,SD,2532.0,2464.0,3.0,68.0
280,Brunswick,27777.800689999996,33174.4778,486.04916619999995,0.0,107431,NC,48537.0,44994.0,7.0,3543.0
281,Brunswick,5588.364012,5956.45105,667.159345,0.0,17434,VA,6332.0,5901.0,7.0,431.0
282,Bryan,3523.108954,5865.545764,24.24804114,0.0,30233,GA,16149.0,15301.0,5.0,848.0
283,Bryan,11658.77888,14465.618919999999,2566.62755,283.0837269,42416,OK,18340.0,17502.0,5.0,838.0
284,Buchanan,3782.0111829999996,5114.249952,427.49291780000004,0.0,20958,IA,11322.0,10837.0,4.0,485.0
285,Buchanan,9502.820984,23260.55491,207.5382696,0.0,89201,MO,46511.0,44374.0,5.0,2137.0
286,Buchanan,11221.68685,11636.487490000001,688.5810207999999,0.0,24098,VA,7277.0,6487.0,11.0,790.0
287,Buckingham,7034.6663260000005,7150.252204,749.858544,0.0,17146,VA,6293.0,5920.0,6.0,373.0
288,Bucks,31720.58374,65504.37564,0.0,0.0,625249,PA,337571.0,321809.0,5.0,15762.0
289,Buffalo,6682.3861640000005,11974.58485,2863.629309,103.3598643,46102,NE,27134.0,26472.0,2.0,662.0
290,Buffalo,610.3584954,958.1553703,221.74353480000002,47.75934637,1912,SD,714.0,664.0,7.0,50.0
291,Buffalo,3226.424316,3479.6117159999994,965.4862139,0.0,13587,WI,6539.0,6219.0,5.0,320.0
292,Bullitt,12448.30601,17898.364530000003,543.609567,0.0,74319,KY,39107.0,37323.0,5.0,1784.0
293,Bulloch,19748.091959999998,32470.02815,1149.034457,0.0,70217,GA,34740.0,32636.0,6.0,2104.0
294,Bullock,4049.486009,5270.262648,1159.301741,0.0,10914,AL,4777.0,4398.0,8.0,379.0
295,Buncombe,42551.58489,67728.66857000001,118.58139650000001,0.0,238318,NC,130400.0,124712.0,4.0,5688.0
296,Bureau,9096.156718,10495.84122,2282.230251,0.0,34978,IL,17105.0,16005.0,6.0,1100.0
297,Burke,8526.987401,10831.72118,981.1178925,0.0,23316,GA,9131.0,8390.0,8.0,741.0
298,Burke,29250.48292,35435.05667,160.76598280000002,0.0,90912,NC,39325.0,37114.0,6.0,2211.0
299,Burke,461.59620830000006,461.59620830000006,461.59620830000006,354.54835249999996,1968,ND,1182.0,1143.0,3.0,39.0
300,Burleigh,6586.623232,13604.4922,584.8446928,301.78468189999995,81308,ND,48981.0,47814.0,2.0,1167.0
301,Burleson,5141.0207740000005,6243.380362,512.969729,0.0,17187,TX,7751.0,7414.0,4.0,337.0
302,Burlington,25975.79347,50560.945739999996,91.13144453,0.0,448734,NJ,232623.0,220189.0,5.0,12434.0
303,Burnet,12355.65482,14115.66178,1920.32935,0.0,42750,TX,21159.0,20389.0,4.0,770.0
304,Burnett,5071.691743,5791.764418,591.8993664,0.0,15457,WI,7279.0,6769.0,7.0,510.0
305,Burt,1697.14972,1852.274578,999.895833,0.0,6858,NE,3609.0,3478.0,4.0,131.0
306,Butler,6900.840395,9984.456228000001,593.2251386,0.0,20947,AL,9134.0,8440.0,8.0,694.0
307,Butler,3526.7757770000003,3866.201781,1987.3246149999998,0.0,14867,IA,8285.0,7920.0,4.0,365.0
308,Butler,8893.811812,13816.975680000001,1373.358664,59.69035501,65880,KS,32035.0,30671.0,4.0,1364.0
309,Butler,4324.654243,4882.283117,636.0771091,0.0,12690,KY,5046.0,4747.0,6.0,299.0
310,Butler,9997.469901999999,13996.957,1608.208816,0.0,42794,MO,18983.0,17806.0,6.0,1177.0
311,Butler,1424.190597,1705.945515,384.485903,0.0,8395,NE,4738.0,4606.0,3.0,132.0
312,Butler,32505.1012,72883.84832,0.0,0.0,368130,OH,187441.0,178844.0,5.0,8597.0
313,Butler,25040.46342,32027.24759,10.67421038,0.0,183862,PA,98098.0,93467.0,5.0,4631.0
314,Butte,30481.477089999997,60805.809460000004,363.6927744,0.007412639,220000,CA,101337.0,94074.0,7.0,7263.0
315,Butte,669.5895501,766.3780205,267.2970148,111.8807382,2891,ID,1276.0,1218.0,5.0,58.0
316,Butte,1989.130604,2857.6903899999998,1184.001034,452.56139800000005,10110,SD,5083.0,4910.0,3.0,173.0
317,Butts,5167.855652,6346.263467,0.9926505720000001,0.0,23655,GA,10126.0,9454.0,7.0,672.0
318,Cabarrus,21546.108969999997,41280.04241,0.0,0.0,178011,NC,97608.0,92552.0,5.0,5056.0
319,Cabell,11323.36895,30297.97687,0.0,0.0,96319,WV,41187.0,38945.0,5.0,2242.0
320,Cache,17396.69611,34744.21329,187.51400519999999,0.0,112656,UT,60175.0,58330.0,3.0,1845.0
321,Caddo,52099.319189999995,89437.94863,2597.472265,0.0,254969,LA,110463.0,102578.0,7.0,7885.0
322,Caddo,9618.99209,11891.21626,3570.612965,262.6136895,29600,OK,11836.0,11226.0,5.0,610.0
323,Calaveras,8225.561333,9830.204606,23.69903641,15.92225618,45578,CA,20586.0,19272.0,6.0,1314.0
324,Calcasieu,29907.99625,52591.727889999995,636.7518901000001,0.0,192768,LA,99373.0,94014.0,5.0,5359.0
325,Caldwell,3240.80418,4577.145989,37.40645587,0.0,12984,KY,5395.0,5099.0,6.0,296.0
326,Caldwell,3206.814803,4279.083046,422.0419734,0.0,10132,LA,4034.0,3699.0,8.0,335.0
327,Caldwell,2555.698059,2849.484632,756.948754,0.0,9424,MO,4396.0,4196.0,5.0,200.0
328,Caldwell,25536.71198,30985.781089999997,142.6413364,0.0,83029,NC,35465.0,33244.0,6.0,2221.0
329,Caldwell,10497.30461,13925.19058,681.1574779,0.578022704,38066,TX,17410.0,16655.0,4.0,755.0
330,Caledonia,6448.882965999999,7901.86796,637.7568534,0.0,31227,VT,15073.0,14370.0,5.0,703.0
331,Calhoun,26234.4317,39624.38724,0.0,0.0,118572,AL,45910.0,42679.0,7.0,3231.0
332,Calhoun,2590.97295,2590.97295,1711.433569,0.0,5368,AR,2408.0,2277.0,5.0,131.0
333,Calhoun,6170.883442,6936.436939,1113.87903,0.0,14625,FL,4942.0,4639.0,6.0,303.0
334,Calhoun,3070.625928,3539.282186,624.2633597,0.0,6694,GA,2129.0,1997.0,6.0,132.0
335,Calhoun,2169.948206,2288.4081079999996,1456.099365,0.0,9670,IA,4459.0,4265.0,4.0,194.0
336,Calhoun,1475.377109,1625.683105,237.31081630000003,0.0,5089,IL,2341.0,2183.0,7.0,158.0
337,Calhoun,23718.86966,39598.436160000005,1101.565995,0.0,136146,MI,64052.0,60783.0,5.0,3269.0
338,Calhoun,5807.113652,6911.0080370000005,255.5093219,0.0,14962,MS,6138.0,5760.0,6.0,378.0
339,Calhoun,4933.778814,5430.939164,34.04410277,0.0,15175,SC,6893.0,6402.0,7.0,491.0
340,Calhoun,4221.42414,6517.093664,632.1440109,0.0,21381,TX,11319.0,10868.0,4.0,451.0
341,Calhoun,3795.736049,4075.228414,982.3124419,0.0,7627,WV,2756.0,2412.0,13.0,344.0
342,Callahan,3435.1039869999995,4184.4929520000005,373.2001993,0.0,13544,TX,5727.0,5483.0,4.0,244.0
343,Callaway,8839.59918,11557.65281,1088.676355,0.0,44332,MO,21682.0,20660.0,5.0,1022.0
344,Calloway,7925.671539,13362.807420000001,941.5270565999999,0.0,37191,KY,18358.0,17498.0,5.0,860.0
345,Calumet,4341.352764,6587.277635,0.0,0.0,48971,WI,27480.0,26500.0,4.0,980.0
346,Calvert,8663.48939,10410.64795,0.0,0.0,88737,MD,47161.0,44999.0,5.0,2162.0
347,Camas,475.6013511,475.6013511,475.6013511,394.6647837,1117,ID,648.0,625.0,4.0,23.0
348,Cambria,23702.70044,37751.82505,0.0,0.0,143679,PA,62331.0,58242.0,7.0,4089.0
349,Camden,10602.0182,14083.79452,898.937826,0.0,50513,GA,22305.0,21068.0,6.0,1237.0
350,Camden,11513.64293,13245.8743,1077.069132,0.0,44002,MO,18758.0,17529.0,7.0,1229.0
351,Camden,2066.373203,2067.5886149999997,97.91644823,0.0,9980,NC,4612.0,4348.0,6.0,264.0
352,Camden,26107.12282,78512.40366,0.0,0.0,513657,NJ,255390.0,238892.0,7.0,16498.0
353,Cameron,1737.693451,1941.5258199999998,684.8607939,167.9972973,6839,LA,3673.0,3502.0,5.0,171.0
354,Cameron,708.8761477,1292.746814,97.17623732,0.0,5085,PA,2263.0,2101.0,7.0,162.0
355,Cameron,123580.3486,192027.0544,108.20667949999999,0.040683007,406220,TX,162940.0,151358.0,7.0,11582.0
356,Camp,3673.8387060000005,5263.464120000001,40.32408028,0.0,12401,TX,5089.0,4777.0,6.0,312.0
357,Campbell,9140.503043,15768.48674,0.0,0.0,90336,KY,47322.0,45352.0,4.0,1970.0
358,Campbell,446.9219593,446.9219593,416.79380239999995,288.08867210000005,1466,SD,848.0,823.0,3.0,25.0
359,Campbell,12884.22532,17331.79459,318.993985,0.0,40716,TN,14604.0,13448.0,8.0,1156.0
360,Campbell,13600.32496,16145.61158,102.7578493,0.0,54842,VA,26223.0,24982.0,5.0,1241.0
361,Campbell,3795.9633670000003,6978.1768090000005,311.1471058,79.55320920000001,46133,WY,25867.0,24844.0,4.0,1023.0
362,Canadian,11991.68527,18585.12955,910.1675421,0.0,115541,OK,68291.0,65822.0,4.0,2469.0
363,Candler,4496.0697390000005,5419.3370350000005,78.29444043,0.0,10998,GA,4967.0,4685.0,6.0,282.0
364,Cannon,4373.206943,5069.885787,126.70489850000001,0.0,13801,TN,5847.0,5509.0,6.0,338.0
365,Canyon,37754.25004,62648.39022,356.88757189999995,0.0,188923,ID,90939.0,86342.0,5.0,4597.0
366,Carbon,2103.334276,2295.363193,1127.148479,6.0552992329999995,10078,MT,5417.0,5218.0,4.0,199.0
367,Carbon,9325.827534999999,13131.9661,0.0,0.0,65249,PA,31454.0,29549.0,6.0,1905.0
368,Carbon,3590.4650460000003,6184.016906,804.3498867000001,560.2859528,21403,UT,8729.0,8232.0,6.0,497.0
369,Carbon,2962.693773,4026.14426,1089.662686,860.6904287999998,15885,WY,8455.0,8139.0,4.0,316.0
370,Caribou,1823.6655920000003,2251.281615,737.9229249,64.87668317,6963,ID,3762.0,3606.0,4.0,156.0
371,Carlisle,1878.0908739999998,2010.5479999999998,107.93248590000002,0.0,5104,KY,2315.0,2184.0,6.0,131.0
372,Carlton,6722.944898999999,9411.162688,1126.4421300000001,20.12738639,35386,MN,17570.0,16709.0,5.0,861.0
373,Caroline,6962.206209,8730.955113,0.0,0.0,33066,MD,17524.0,16571.0,5.0,953.0
374,Caroline,6155.0679310000005,6483.675991,296.8180003,0.0,28545,VA,14732.0,13981.0,5.0,751.0
375,Carroll,7775.146873999999,10459.74181,685.7527113,0.0,27446,AR,12657.0,12080.0,5.0,577.0
376,Carroll,31393.84803,39440.05794,0.0,0.0,110527,GA,51792.0,48314.0,7.0,3478.0
377,Carroll,2051.336664,3732.9775670000004,112.9645186,0.0,20816,IA,11310.0,11012.0,3.0,298.0
378,Carroll,3350.5214899999996,4001.724878,254.9102401,0.0,15387,IL,7934.0,7501.0,6.0,433.0
379,Carroll,3695.9480710000003,4384.48832,11.31180201,0.0,20155,IN,10022.0,9587.0,4.0,435.0
380,Carroll,3701.25179,4071.83406,0.0,0.0,10811,KY,4957.0,4681.0,6.0,276.0
381,Carroll,14593.666159999999,20907.83619,0.0,0.0,167134,MD,93340.0,89412.0,4.0,3928.0
382,Carroll,1550.3015070000001,2143.416978,536.4515658,0.0,9295,MO,4819.0,4528.0,6.0,291.0
383,Carroll,5351.048314,5351.048314,2572.472422,0.0,10597,MS,3460.0,3177.0,8.0,283.0
384,Carroll,10331.29855,11637.40638,84.59469298,0.0,47818,NH,23694.0,22872.0,4.0,822.0
385,Carroll,7513.138701999999,8839.459002,123.38877920000002,0.0,28836,OH,13347.0,12552.0,6.0,795.0
386,Carroll,9122.645876999999,10649.98205,468.78676260000003,0.0,28522,TN,12164.0,11157.0,8.0,1007.0
387,Carroll,11403.75808,11876.217859999999,380.52693419999997,0.0,30042,VA,13049.0,12351.0,5.0,698.0
388,Carson,885.8345911,1077.088968,662.1153779,0.025777789,6182,TX,3066.0,2968.0,3.0,98.0
389,Carter,10063.709990000001,11418.61306,23.07584187,0.0,27720,KY,10195.0,9193.0,10.0,1002.0
390,Carter,2987.3324850000004,3221.6809789999998,1759.5486,0.0,6265,MO,2510.0,2324.0,7.0,186.0
391,Carter,481.4518466,481.4518466,481.4518466,481.33249129999996,1160,MT,684.0,662.0,3.0,22.0
392,Carter,9700.57199,15794.08901,681.366224,0.0,47557,OK,22557.0,21530.0,5.0,1027.0
393,Carter,19513.93085,24049.96641,517.4571866,0.0,57424,TN,23492.0,21978.0,6.0,1514.0
394,Carteret,12978.21722,17916.601919999997,44.8531838,0.0,66469,NC,31335.0,29480.0,6.0,1855.0
395,Carver,6052.318733,9557.901536,0.0,0.0,91042,MN,55179.0,53436.0,3.0,1743.0
396,Cascade,9313.645864,18295.84861,1832.01343,793.9870677,81327,MT,38241.0,36697.0,4.0,1544.0
397,Casey,7812.579846,8310.608074,577.8868824,0.0,15955,KY,6690.0,6315.0,6.0,375.0
398,Cass,2169.9014190000003,3285.32663,909.7635747000002,0.0,13956,IA,7461.0,7189.0,4.0,272.0
399,Cass,1436.4265289999998,2415.966016,417.6459563,0.0,13642,IL,6446.0,6082.0,6.0,364.0
400,Cass,4936.485127,8704.158515000001,248.46774130000003,0.0,38966,IN,17760.0,16944.0,5.0,816.0
401,Cass,13254.2739,14996.30727,0.251089672,0.0,52293,MI,23979.0,22765.0,5.0,1214.0
402,Cass,8748.975048999999,9744.006977,1960.502204,0.0,28567,MN,14031.0,13095.0,7.0,936.0
403,Cass,13122.32168,18571.73485,1215.773056,0.0,99478,MO,53903.0,51311.0,5.0,2592.0
404,Cass,7746.617577,31801.951689999998,1603.679814,381.06019460000005,149778,ND,95417.0,93277.0,2.0,2140.0
405,Cass,3200.3721379999997,3908.357379,1358.768327,0.0,25241,NE,13069.0,12635.0,3.0,434.0
406,Cass,8209.44973,10664.6856,619.3468911,0.0,30464,TX,12157.0,11333.0,7.0,824.0
407,Cassia,6245.325111,7576.305089,2188.600124,1420.216831,22952,ID,11452.0,11064.0,3.0,388.0
408,Castro,1013.037342,2769.0728329999997,170.9762716,0.0,8062,TX,3613.0,3491.0,3.0,122.0
409,Caswell,11119.16568,11198.3247,1452.8515289999998,0.0,23719,NC,9624.0,9017.0,6.0,607.0
410,Catahoula,4022.8783270000004,4329.258766,821.6092969,0.0,10407,LA,3620.0,3272.0,10.0,348.0
411,Catawba,32022.036989999997,47567.25696,0.0,0.0,154358,NC,75149.0,71007.0,6.0,4142.0
