,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State
113,Baca,604.4169472,1089.0275689999999,316.2567746,94.20580364,3788,CO
114,Bacon,3678.5316759999996,4722.970349,181.27101240000002,0.0,11096,GA
115,Bailey,900.2267887,2707.653182,187.816713,4.413880849,7165,TX
116,Baker,8019.604418999999,9040.565364,2124.118162,21.95217671,27115,FL
117,Baker,1913.036508,1913.036508,1501.617507,0.0,3451,GA
118,Baker,3075.363724,5333.727086,1620.456433,920.0306016000001,16134,OR
119,Baldwin,43631.89488,51981.07063,1134.3909230000002,2.3168165530000002,182265,AL
120,Baldwin,10683.67563,17330.19183,18.01657492,0.0,45720,GA
121,Ballard,2698.5743420000003,2841.0524219999998,210.3569724,0.0,8249,KY
122,Baltimore City,7609.12,97996.01,0.0,0.0,620961,MD
123,Baltimore,29873.43,101295.64,0.0,0.0,805029,MD
124,Bamberg,4847.038605,6505.192677,151.3624029,0.0,15987,SC
125,Bandera,6346.446835,6875.779487000001,967.7833627999998,318.387983,20485,TX
126,Banks,7053.931072,7089.970067,379.2278985,0.0,18395,GA
127,Banner,300.9166689,300.9166689,300.9166689,130.3250361,690,NE
128,Bannock,9821.903703,22307.43604,1198.429897,2.703997217,82839,ID
129,Baraga,1920.855513,2496.581613,339.2256359,25.76378681,8860,MI
130,Barber,671.1852511,1051.104208,202.69352450000002,4.036622457,4861,KS
131,Barbour,8705.797595999999,11377.77601,2993.332113,0.0,27457,AL
132,Barbour,5501.372153,6863.751806,52.79397593,0.0,16589,WV
133,Barnes,1139.785917,1974.453798,749.4368655000001,205.142804,11066,ND
134,Barnstable,22765.10254,34029.54085,0.0,0.0,215888,MA
135,Barnwell,7317.949812999999,9106.964340999999,3.1543610980000003,0.0,22621,SC
136,Barren,10322.20097,13181.4783,853.4648419,0.0,42173,KY
137,Barron,9441.940356000001,13181.68658,556.0766546,0.0,45870,WI
138,Barrow,15723.9728,20101.48532,0.0,0.0,69367,GA
139,Barry,12508.04158,14652.18571,5.662242968999999,0.0,59173,MI
140,Barry,11009.91798,13891.808630000001,94.36508611,0.0,35597,MO
141,Bartholomew,10434.42388,17874.746740000002,261.274206,0.0,76794,IN
142,Barton,4035.619154,7264.226318999999,688.0754212,0.0,27674,KS
143,Barton,3383.2062159999996,4672.370686,723.7162011,0.0,12402,MO
144,Bartow,25874.47335,31342.248330000002,0.0,0.0,100157,GA
145,Bastrop,25815.999480000002,26963.53053,7260.658961,0.0,74171,TX
146,Bates,3358.0040000000004,5631.836969,210.28655919999997,0.0,17049,MO
147,Bath,5599.044040999999,5885.392796,8.075243796,0.0,11591,KY
148,Bath,1227.65852,1302.053588,198.9485535,0.0,4731,VA
149,Baxter,12452.0919,15923.49724,480.5990693,0.0,41513,AR
150,Bay,21995.918569999998,40360.921460000005,2401.5307989999997,0.0,168852,FL
151,Bay,14293.89581,27193.904789999997,23.87689481,0.0,107771,MI
152,Bayfield,3998.869396,4399.86319,1185.020457,10.5006803,15014,WI
153,Baylor,423.57179979999995,1024.128134,89.62388107,0.010834625,3726,TX
154,Beadle,2151.040509,4650.855699000001,811.6794346,50.88626065,17398,SD
155,Bear Lake,1245.2116449999999,1898.4119699999999,540.4829388999999,84.33186583,5986,ID
156,Beaufort,11706.92504,15869.940540000001,569.6404129,0.0,47759,NC
157,Beaufort,29965.967389999998,41101.05044,172.56251559999998,0.0,162233,SC
158,Beauregard,9913.069997,11486.80167,4444.00835,0.0,35654,LA
159,Beaver,1195.347929,1619.535439,654.6267738,32.97530554,5636,OK
160,Beaver,31436.77539,41602.696560000004,0.0,0.0,170539,PA
161,Beaver,751.3654994,1473.330943,321.0637722,0.0,6629,UT
162,Beaverhead,1877.9775969999998,2494.03905,697.5710774,598.8802792,9246,MT
163,Becker,8510.725557,9878.992149,3983.445309,203.6052769,32504,MN
164,Beckham,3071.064782,6261.063503,140.67834150000002,0.0,22119,OK
165,Bedford City,302.7179108,1814.636384,0.0,0.0,6222,VA
166,Bedford,14680.29501,16581.89138,1829.1835350000001,0.0,49762,PA
167,Bedford,11554.94135,15729.14086,313.83892230000004,0.0,45058,TN
168,Bedford,15356.733080000002,16315.568469999998,307.7221818,0.0,68676,VA
169,Bee,5804.828019,10151.98393,1703.1728879999998,0.0,31861,TX
170,Belknap,10762.747309999999,13136.36358,0.0,0.0,60088,NH
171,Bell,12546.86295,15170.79241,861.3507766000001,0.0,28691,KY
172,Bell,63512.6027,91938.87743,1646.839735,0.0,310235,TX
173,Belmont,14654.3559,21386.16559,84.75134058,0.0,70400,OH
174,Beltrami,12325.16848,15480.6564,2230.536814,192.11486680000002,44442,MN
175,Ben Hill,5913.265907999999,8366.416815,196.39649,0.0,17634,GA
176,Benewah,2668.783264,3330.472325,1251.434861,0.0,9285,ID
177,Bennett,1753.436471,1753.436471,1693.369893,1228.106323,3431,SD
178,Bennington,6824.972598,8738.551738,37.1140326,0.0,37125,VT
179,Benson,4039.9019909999997,4040.2881399999997,1455.406485,661.6326291,6660,ND
180,Bent,1558.390765,2699.02799,273.1269082,18.30329449,6499,CO
181,Benton,41120.2027,62192.65182000001,153.7000614,0.0,221339,AR
182,Benton,3526.9274960000002,4385.139673,765.9005957,0.0,26076,IA
183,Benton,1219.272193,1816.858021,32.26286188,0.0,8854,IN
184,Benton,6025.203082999999,9748.247651,246.2748248,0.0,38451,MN
185,Benton,6264.736159,7445.399537,423.8354265,0.0,19056,MO
186,Benton,4905.350997,5080.573496,1946.8727390000001,0.0,8729,MS
187,Benton,6858.007390000001,14244.65655,615.9749049,16.66023462,85579,OR
188,Benton,5054.216179,6174.4052759999995,546.7823609000001,0.0,16489,TN
189,Benton,13731.6037,28817.079380000003,196.1858935,0.102841024,175177,WA
190,Benzie,4799.26987,5418.29367,0.0,0.0,17525,MI
191,Bergen,9970.413191,58325.51701,0.0,0.0,905116,NJ
192,Berkeley,30947.58235,46680.890419999996,2914.480009,16.77284365,177843,SC
193,Berkeley,19114.26678,25942.31605,0.0,0.0,104169,WV
194,Berks,31221.763860000003,59488.464620000006,0.0,0.0,411442,PA
195,Berkshire,16095.043909999999,25180.29066,485.60720419999996,0.0,131219,MA
196,Bernalillo,50407.93977,147861.5339,1545.887813,0.0,662564,NM
197,Berrien,7500.922883,8875.958687999999,1017.2773599999999,0.0,19286,GA
198,Berrien,26650.84222,45139.18836,0.0,0.0,156813,MI
199,Bertie,10053.12793,10472.97632,1010.441916,0.0,21282,NC
200,Bethel,7641.677326999999,7722.099262000001,5957.11239,4617.9001149999995,17013,AK
201,Bexar,248781.4843,518958.4162,4330.1006130000005,0.0,1714773,TX
202,Bibb,6123.032176,7584.1301109999995,110.6838406,0.0,22915,AL
203,Bibb,18646.265059999998,50992.93544,0.0,0.0,155547,GA
204,Bienville,5417.1396700000005,6457.561799,1056.307853,0.0,14353,LA
205,Big Horn,4611.295442000001,5477.672283,2960.2687079999996,472.8777654,12865,MT
206,Big Horn,2179.084693,2751.8374329999997,775.0752093,94.9312099,11668,WY
207,Big Stone,1220.577188,1502.046752,848.5067583999999,0.0,5269,MN
208,Billings,166.27752780000003,166.27752780000003,166.27752780000003,147.936359,783,ND
209,Bingham,12764.653540000001,16234.517109999999,793.1104547,26.89922302,45607,ID
210,Black Hawk,17541.34723,36415.3768,797.1513035,0.0,131090,IA
211,Blackford,1917.3651739999998,2673.9562309999997,6.038295325,0.0,12766,IN
212,Bladen,14120.09126,16334.51929,815.1675339,0.0,35190,NC
213,Blaine,3083.1944559999997,4133.617975,419.17555219999997,137.52703799999998,21376,ID
214,Blaine,2318.000407,2395.171355,1303.8369710000002,1180.532543,6491,MT
215,Blaine,203.0834889,203.0834889,203.0834889,203.0834889,478,NE
216,Blaine,3373.384882,4055.0326170000003,2069.03108,0.193255948,11943,OK
217,Blair,17292.80604,33516.63076,0.0,0.0,127089,PA
218,Blanco,2576.09339,2911.381371,201.13343390000003,0.0,10497,TX
219,Bland,2319.797052,2327.749698,942.8647828,0.0,6824,VA
220,Bleckley,2701.8629530000003,3592.1160159999995,57.08477805,0.0,13063,GA
221,Bledsoe,6298.197690999999,6803.675813,346.6221198,0.0,12876,TN
222,Blount,17646.66234,19281.5813,13.42062733,0.0,57322,AL
223,Blount,26943.606939999998,33402.66423,8.141990245,0.0,123010,TN
224,Blue Earth,14560.517069999998,20211.8196,430.9885738,0.0,64013,MN
225,Boise,2338.6293539999997,2338.6293539999997,2148.649425,1198.815916,7028,ID
226,Bolivar,13056.38813,16992.81826,4962.758697,0.0,34145,MS
227,Bollinger,4732.214775,5057.793089,1334.64463,0.0,12363,MO
228,Bon Homme,2457.829012,2457.829012,2116.931479,470.4944146000001,7070,SD
229,Bond,3772.918821,4572.524898,398.83666139999997,0.0,17768,IL
230,Bonner,9869.914915000001,12275.11061,1985.9085510000002,256.3164088,40877,ID
231,Bonneville,13999.63626,25968.17892,412.71624360000004,174.4766988,104234,ID
232,Boone,10910.125970000001,13050.05478,2446.588608,0.0,36903,AR
233,Boone,2722.257762,5162.733085,60.16237487,0.0,26306,IA
234,Boone,4891.81281,9557.875604,0.0,0.0,54165,IL
235,Boone,4758.110807999999,7476.929064,4.2772135,0.0,56640,IN
236,Boone,10755.2929,17402.67327,0.0,0.0,118811,KY
237,Boone,29862.3778,48030.435730000005,660.7764337,0.0,162642,MO
238,Boone,920.1400492999999,1252.452365,488.94061370000003,1.3751392130000002,5505,NE
239,Boone,7732.293674,8432.919315000001,73.54754108,0.0,24629,WV
240,Borden,178.4343968,178.4343968,178.4343968,120.1036716,641,TX
241,Bosque,3937.994808,5355.148144,1392.8960710000001,0.0,18212,TX
242,Bossier,17831.73569,28988.27194,558.0154962,0.0,116979,LA
243,Botetourt,5367.466226,5944.52036,162.8916093,0.0,33148,VA
244,Bottineau,1223.558344,1329.611713,884.9524635,422.52218439999996,6429,ND
245,Boulder,13378.97205,40559.4203,126.799547,0.0,294567,CO
246,Boundary,4018.4650090000005,4570.688533,932.1213179,94.51479312,10972,ID
247,Bourbon,2607.292328,4879.123227,857.2081608999999,0.27191397300000003,15173,KS
248,Bourbon,3772.7267340000003,5506.408924,0.0,0.0,19985,KY
249,Bowie,18876.08242,29065.1533,833.9546809,0.0,92565,TX
250,Bowman,288.5326999,364.27178460000005,189.0824684,17.18588305,3151,ND
251,Box Butte,1826.1308329999997,2624.64068,697.7166065,142.0759899,11308,NE
252,Box Elder,6685.432336,10060.797129999999,659.9404642999999,380.26429269999994,49975,UT
253,Boyd,9156.162044,14405.530680000002,0.0,0.0,49542,KY
254,Boyd,843.7238729000001,843.7238729000001,843.7238729000001,650.3019581,2099,NE
255,Boyle,6054.118032,8716.165279,0.0,0.0,28432,KY
256,Bracken,3028.100058,3088.450598,18.50113815,0.0,8488,KY
257,Bradford,8233.260225,10415.27418,26.32694825,0.0,28520,FL
258,Bradford,16313.537830000001,19022.43011,1354.267213,0.0,62622,PA
259,Bradley,2951.923895,4505.8340450000005,261.0460996,0.0,11508,AR
260,Bradley,23240.78999,33538.49855,11.08399375,0.0,98963,TN
261,Branch,12731.73792,15807.78525,1369.79075,0.0,45248,MI
262,Brantley,7276.100119,7561.1236340000005,963.460824,0.0,18411,GA
263,Braxton,6274.252191,6448.801588,1360.121701,0.0,14523,WV
264,Brazoria,45405.74538,64733.74827999999,1686.855797,0.0,313166,TX
265,Brazos,48010.77482,77739.71931,447.457123,0.0,194851,TX
266,Breathitt,7160.086415000001,8091.498656000001,358.16436860000005,0.0,13878,KY
267,Breckinridge,6780.217261,7982.9671530000005,839.3473880000001,0.0,20059,KY
268,Bremer,2434.315045,4381.399678,57.41474788,0.0,24276,IA
269,Brevard,71280.3068,124216.8596,41.84368641,0.0,543376,FL
270,Brewster,1493.398065,2582.249661,675.9112662,641.7616521000001,9232,TX
271,Briscoe,766.6600822,766.6600822,766.6600822,690.4979182999999,1637,TX
272,Bristol Bay,145.3174644,160.8407224,72.21794624,0.164425539,997,AK
273,Bristol,33946.17051,77380.64417,0.0,0.0,548285,MA
274,Bristol,6076.795124,8092.181541,0.0,0.0,49875,RI
275,Bristol,2824.9093350000003,6697.963222,0.0,0.0,17835,VA
276,Broadwater,1388.096298,1601.943202,622.816139,254.1627444,5612,MT
277,Bronx,1183.286605,10158.88943,0.0,0.0,1385108,NY
278,Brooke,4466.643346,6496.3379429999995,0.0,0.0,24069,WV
279,Brookings,7335.521634999999,11586.76312,1024.140184,32.3439546,31965,SD
280,Brooks,4564.457338,5718.464031,513.7606095,0.0,16243,GA
281,Brooks,1493.15555,3414.163698,229.7395122,144.9695581,7223,TX
282,Broome,24093.69098,51512.53573,0.0,0.0,200600,NY
283,Broomfield,1231.778761,4867.750885,0.0,0.0,55889,CO
284,Broward,51913.5826,321981.3774,0.0,0.0,1748066,FL
285,Brown,1873.124739,1917.00665,51.83887539,0.0,6937,IL
286,Brown,4031.241928,4298.984794,92.67371288,0.0,15242,IN
287,Brown,1980.801891,3296.649133,134.0357963,0.0,9984,KS
288,Brown,3655.287589,5448.48807,102.28855440000001,0.0,25893,MN
289,Brown,725.554644,859.7090627999999,175.5152263,49.16066947,3145,NE
290,Brown,12260.16429,13999.60404,0.0,0.0,44846,OH
291,Brown,3841.781135,7261.432454000001,913.4292788999999,280.0790738,36531,SD
292,Brown,10292.38512,14520.41243,1511.0649460000002,0.0,38106,TX
293,Brown,23257.57692,48891.59927,0.0,0.0,248007,WI
294,Brule,1005.2955119999999,1207.564892,559.0903283,59.66278349,5255,SD
295,Brunswick,27777.800689999996,33174.4778,486.04916619999995,0.0,107431,NC
296,Brunswick,5588.364012,5956.45105,667.159345,0.0,17434,VA
297,Bryan,3523.108954,5865.545764,24.24804114,0.0,30233,GA
298,Bryan,11658.77888,14465.618919999999,2566.62755,283.0837269,42416,OK
299,Buchanan,3782.0111829999996,5114.249952,427.49291780000004,0.0,20958,IA
300,Buchanan,9502.820984,23260.55491,207.5382696,0.0,89201,MO
301,Buchanan,11221.68685,11636.487490000001,688.5810207999999,0.0,24098,VA
302,Buckingham,7034.6663260000005,7150.252204,749.858544,0.0,17146,VA
303,Bucks,31720.58374,65504.37564,0.0,0.0,625249,PA
304,Buena Vista,3228.630382,5077.007885,384.94090869999997,0.0,20260,IA
305,Buena Vista,2839.996162,2839.998247,0.0,0.0,6650,VA
306,Buffalo,6682.3861640000005,11974.58485,2863.629309,103.3598643,46102,NE
307,Buffalo,610.3584954,958.1553703,221.74353480000002,47.75934637,1912,SD
308,Buffalo,3226.424316,3479.6117159999994,965.4862139,0.0,13587,WI
309,Bullitt,12448.30601,17898.364530000003,543.609567,0.0,74319,KY
310,Bulloch,19748.091959999998,32470.02815,1149.034457,0.0,70217,GA
311,Bullock,4049.486009,5270.262648,1159.301741,0.0,10914,AL
312,Buncombe,42551.58489,67728.66857000001,118.58139650000001,0.0,238318,NC
313,Bureau,9096.156718,10495.84122,2282.230251,0.0,34978,IL
314,Burke,8526.987401,10831.72118,981.1178925,0.0,23316,GA
315,Burke,29250.48292,35435.05667,160.76598280000002,0.0,90912,NC
316,Burke,461.59620830000006,461.59620830000006,461.59620830000006,354.54835249999996,1968,ND
317,Burleigh,6586.623232,13604.4922,584.8446928,301.78468189999995,81308,ND
318,Burleson,5141.0207740000005,6243.380362,512.969729,0.0,17187,TX
319,Burlington,25975.79347,50560.945739999996,91.13144453,0.0,448734,NJ
320,Burnet,12355.65482,14115.66178,1920.32935,0.0,42750,TX
321,Burnett,5071.691743,5791.764418,591.8993664,0.0,15457,WI
322,Burt,1697.14972,1852.274578,999.895833,0.0,6858,NE
323,Butler,6900.840395,9984.456228000001,593.2251386,0.0,20947,AL
324,Butler,3526.7757770000003,3866.201781,1987.3246149999998,0.0,14867,IA
325,Butler,8893.811812,13816.975680000001,1373.358664,59.69035501,65880,KS
326,Butler,4324.654243,4882.283117,636.0771091,0.0,12690,KY
327,Butler,9997.469901999999,13996.957,1608.208816,0.0,42794,MO
328,Butler,1424.190597,1705.945515,384.485903,0.0,8395,NE
329,Butler,32505.1012,72883.84832,0.0,0.0,368130,OH
330,Butler,25040.46342,32027.24759,10.67421038,0.0,183862,PA
331,Butte,30481.477089999997,60805.809460000004,363.6927744,0.007412639,220000,CA
332,Butte,669.5895501,766.3780205,267.2970148,111.8807382,2891,ID
333,Butte,1989.130604,2857.6903899999998,1184.001034,452.56139800000005,10110,SD
334,Butts,5167.855652,6346.263467,0.9926505720000001,0.0,23655,GA
335,Cabarrus,21546.108969999997,41280.04241,0.0,0.0,178011,NC
336,Cabell,11323.36895,30297.97687,0.0,0.0,96319,WV
337,Cache,17396.69611,34744.21329,187.51400519999999,0.0,112656,UT
338,Caddo,52099.319189999995,89437.94863,2597.472265,0.0,254969,LA
339,Caddo,9618.99209,11891.21626,3570.612965,262.6136895,29600,OK
340,Calaveras,8225.561333,9830.204606,23.69903641,15.92225618,45578,CA
341,Calcasieu,29907.99625,52591.727889999995,636.7518901000001,0.0,192768,LA
342,Caldwell,3240.80418,4577.145989,37.40645587,0.0,12984,KY
343,Caldwell,3206.814803,4279.083046,422.0419734,0.0,10132,LA
344,Caldwell,2555.698059,2849.484632,756.948754,0.0,9424,MO
345,Caldwell,25536.71198,30985.781089999997,142.6413364,0.0,83029,NC
346,Caldwell,10497.30461,13925.19058,681.1574779,0.578022704,38066,TX
347,Caledonia,6448.882965999999,7901.86796,637.7568534,0.0,31227,VT
348,Calhoun,26234.4317,39624.38724,0.0,0.0,118572,AL
349,Calhoun,2590.97295,2590.97295,1711.433569,0.0,5368,AR
350,Calhoun,6170.883442,6936.436939,1113.87903,0.0,14625,FL
351,Calhoun,3070.625928,3539.282186,624.2633597,0.0,6694,GA
352,Calhoun,2169.948206,2288.4081079999996,1456.099365,0.0,9670,IA
353,Calhoun,1475.377109,1625.683105,237.31081630000003,0.0,5089,IL
354,Calhoun,23718.86966,39598.436160000005,1101.565995,0.0,136146,MI
355,Calhoun,5807.113652,6911.0080370000005,255.5093219,0.0,14962,MS
356,Calhoun,4933.778814,5430.939164,34.04410277,0.0,15175,SC
357,Calhoun,4221.42414,6517.093664,632.1440109,0.0,21381,TX
358,Calhoun,3795.736049,4075.228414,982.3124419,0.0,7627,WV
359,Callahan,3435.1039869999995,4184.4929520000005,373.2001993,0.0,13544,TX
360,Callaway,8839.59918,11557.65281,1088.676355,0.0,44332,MO
361,Calloway,7925.671539,13362.807420000001,941.5270565999999,0.0,37191,KY
362,Calumet,4341.352764,6587.277635,0.0,0.0,48971,WI
363,Calvert,8663.48939,10410.64795,0.0,0.0,88737,MD
364,Camas,475.6013511,475.6013511,475.6013511,394.6647837,1117,ID
365,Cambria,23702.70044,37751.82505,0.0,0.0,143679,PA
366,Camden,10602.0182,14083.79452,898.937826,0.0,50513,GA
367,Camden,11513.64293,13245.8743,1077.069132,0.0,44002,MO
368,Camden,2066.373203,2067.5886149999997,97.91644823,0.0,9980,NC
369,Camden,26107.12282,78512.40366,0.0,0.0,513657,NJ
370,Cameron,1737.693451,1941.5258199999998,684.8607939,167.9972973,6839,LA
371,Cameron,708.8761477,1292.746814,97.17623732,0.0,5085,PA
372,Cameron,123580.3486,192027.0544,108.20667949999999,0.040683007,406220,TX
373,Camp,3673.8387060000005,5263.464120000001,40.32408028,0.0,12401,TX
374,Campbell,9140.503043,15768.48674,0.0,0.0,90336,KY
375,Campbell,446.9219593,446.9219593,416.79380239999995,288.08867210000005,1466,SD
376,Campbell,12884.22532,17331.79459,318.993985,0.0,40716,TN
377,Campbell,13600.32496,16145.61158,102.7578493,0.0,54842,VA
378,Campbell,3795.9633670000003,6978.1768090000005,311.1471058,79.55320920000001,46133,WY
379,Canadian,11991.68527,18585.12955,910.1675421,0.0,115541,OK
380,Candler,4496.0697390000005,5419.3370350000005,78.29444043,0.0,10998,GA
381,Cannon,4373.206943,5069.885787,126.70489850000001,0.0,13801,TN
382,Canyon,37754.25004,62648.39022,356.88757189999995,0.0,188923,ID
383,Cape Girardeau,11901.981020000001,20852.60541,675.2085629,0.0,75674,MO
384,Cape May,13908.21287,18953.3167,32.54570677,0.0,97265,NJ
385,Carbon,2103.334276,2295.363193,1127.148479,6.0552992329999995,10078,MT
386,Carbon,9325.827534999999,13131.9661,0.0,0.0,65249,PA
387,Carbon,3590.4650460000003,6184.016906,804.3498867000001,560.2859528,21403,UT
388,Carbon,2962.693773,4026.14426,1089.662686,860.6904287999998,15885,WY
389,Caribou,1823.6655920000003,2251.281615,737.9229249,64.87668317,6963,ID
390,Carlisle,1878.0908739999998,2010.5479999999998,107.93248590000002,0.0,5104,KY
391,Carlton,6722.944898999999,9411.162688,1126.4421300000001,20.12738639,35386,MN
392,Caroline,6962.206209,8730.955113,0.0,0.0,33066,MD
393,Caroline,6155.0679310000005,6483.675991,296.8180003,0.0,28545,VA
394,Carroll,7775.146873999999,10459.74181,685.7527113,0.0,27446,AR
395,Carroll,31393.84803,39440.05794,0.0,0.0,110527,GA
396,Carroll,2051.336664,3732.9775670000004,112.9645186,0.0,20816,IA
397,Carroll,3350.5214899999996,4001.724878,254.9102401,0.0,15387,IL
398,Carroll,3695.9480710000003,4384.48832,11.31180201,0.0,20155,IN
399,Carroll,3701.25179,4071.83406,0.0,0.0,10811,KY
400,Carroll,14593.666159999999,20907.83619,0.0,0.0,167134,MD
401,Carroll,1550.3015070000001,2143.416978,536.4515658,0.0,9295,MO
402,Carroll,5351.048314,5351.048314,2572.472422,0.0,10597,MS
403,Carroll,10331.29855,11637.40638,84.59469298,0.0,47818,NH
404,Carroll,7513.138701999999,8839.459002,123.38877920000002,0.0,28836,OH
405,Carroll,9122.645876999999,10649.98205,468.78676260000003,0.0,28522,TN
406,Carroll,11403.75808,11876.217859999999,380.52693419999997,0.0,30042,VA
407,Carson City,2219.4965030000003,7892.584620999999,0.0,0.0,55274,NV
408,Carson,885.8345911,1077.088968,662.1153779,0.025777789,6182,TX
409,Carter,10063.709990000001,11418.61306,23.07584187,0.0,27720,KY
410,Carter,2987.3324850000004,3221.6809789999998,1759.5486,0.0,6265,MO
411,Carter,481.4518466,481.4518466,481.4518466,481.33249129999996,1160,MT
412,Carter,9700.57199,15794.08901,681.366224,0.0,47557,OK
413,Carter,19513.93085,24049.96641,517.4571866,0.0,57424,TN
414,Carteret,12978.21722,17916.601919999997,44.8531838,0.0,66469,NC
415,Carver,6052.318733,9557.901536,0.0,0.0,91042,MN
416,Cascade,9313.645864,18295.84861,1832.01343,793.9870677,81327,MT
417,Casey,7812.579846,8310.608074,577.8868824,0.0,15955,KY
418,Cass,2169.9014190000003,3285.32663,909.7635747000002,0.0,13956,IA
419,Cass,1436.4265289999998,2415.966016,417.6459563,0.0,13642,IL
420,Cass,4936.485127,8704.158515000001,248.46774130000003,0.0,38966,IN
421,Cass,13254.2739,14996.30727,0.251089672,0.0,52293,MI
422,Cass,8748.975048999999,9744.006977,1960.502204,0.0,28567,MN
423,Cass,13122.32168,18571.73485,1215.773056,0.0,99478,MO
424,Cass,7746.617577,31801.951689999998,1603.679814,381.06019460000005,149778,ND
425,Cass,3200.3721379999997,3908.357379,1358.768327,0.0,25241,NE
426,Cass,8209.44973,10664.6856,619.3468911,0.0,30464,TX
427,Cassia,6245.325111,7576.305089,2188.600124,1420.216831,22952,ID
428,Castro,1013.037342,2769.0728329999997,170.9762716,0.0,8062,TX
429,Caswell,11119.16568,11198.3247,1452.8515289999998,0.0,23719,NC
430,Catahoula,4022.8783270000004,4329.258766,821.6092969,0.0,10407,LA
431,Catawba,32022.036989999997,47567.25696,0.0,0.0,154358,NC
432,Catoosa,12605.62332,16591.98895,0.0,0.0,63942,GA
433,Catron,1664.51378,1664.51378,1664.51378,1603.819939,3725,NM
434,Cattaraugus,17378.25646,24526.94311,50.90088748,0.0,80317,NY
435,Cavalier,451.794647,745.9811037999999,335.4397096,180.0648129,3993,ND
436,Cayuga,12265.81964,20857.9796,8.550817913,0.0,80026,NY
437,Cecil,15034.86221,20366.96217,51.17774806,0.0,101108,MD
438,Cedar,2613.946097,3202.17344,507.58665139999994,0.0,18499,IA
439,Cedar,4148.096117,5606.5312969999995,256.3787125,0.0,13982,MO
440,Cedar,2498.735345,2598.916245,1183.512462,0.0,8852,NE
441,Centre,17541.52173,29573.56665,332.0501172,0.0,153990,PA
442,Cerro Gordo,4032.4527380000004,8980.347957,770.1579897999999,0.0,44151,IA
443,Chaffee,2660.831435,4509.500334,133.3201822,1.4867609,17809,CO
444,Chambers,9099.119403,12433.2363,114.51542620000001,0.0,34215,AL
445,Chambers,6600.527065,7765.695384999999,234.56742979999999,0.0,35096,TX
446,Champaign,14226.86131,45898.08289,25.11025602,0.0,201081,IL
447,Champaign,5912.196025,8422.494515999999,0.0,0.0,40097,OH
448,Chariton,1918.6278969999998,2145.660778,879.9344775000001,0.0,7831,MO
449,Charles City,2105.680954,2105.680954,37.04007926,0.0,7256,VA
450,Charles Mix,2957.76682,3564.0269710000002,1541.898317,1.519823229,9129,SD
451,Charles,11233.27601,15767.07565,0.39024292,0.0,146551,MD
452,Charleston,34502.48438,81573.15695,1609.3835689999999,229.1929881,350209,SC
453,Charlevoix,4782.655302,6305.495086999999,73.58968325,0.0,25949,MI
454,Charlotte,25791.170140000002,39273.063819999996,96.18399933,0.149586458,159978,FL
455,Charlotte,5059.371442000001,5194.682193,1804.850292,0.0,12586,VA
456,Charlottesville,567.2550705,9897.166601,0.0,0.0,43475,VA
457,Charlton,3859.5381369999996,4402.794126,753.9221763999999,2.1001667719999997,12171,GA
458,Chase,897.8786614,897.8786614,880.0635496,46.48947392,2790,KS
459,Chase,695.2845141,960.6956442,425.44784560000005,1.078921029,3966,NE
460,Chatham,27471.306160000004,68722.97077999999,0.07893914099999999,0.0,265128,GA
461,Chatham,12816.58397,16865.63706,419.44272939999996,0.0,63505,NC
462,Chattahoochee,2616.302331,3219.073805,1006.467511,0.0,11267,GA
463,Chattooga,6488.897465,10268.46527,1.81890359,0.0,26015,GA
464,Chautauqua,859.3581815,910.8515417000001,291.51164680000005,0.725472495,3669,KS
465,Chautauqua,22141.24769,38116.72399,595.146462,0.0,134905,NY
466,Chaves,13217.42093,23512.41027,2958.1810570000002,117.7106673,65645,NM
467,Cheatham,9216.661001999999,10606.2061,76.90794717,0.0,39105,TN
468,Cheboygan,9007.891126999999,10149.67827,722.3758637999999,0.0,26152,MI
469,Chelan,10152.47924,18655.430819999998,1426.838355,86.86973832,72453,WA
470,Chemung,11767.14012,20621.7395,0.0,0.0,88830,NY
471,Chenango,11672.41684,14082.902540000001,94.72287369,0.0,50477,NY
472,Cherokee,9209.085183,9588.011371999999,34.48386235,0.0,25989,AL
473,Cherokee,25065.78097,39119.67626,0.0,0.0,214346,GA
474,Cherokee,1628.412847,2543.280398,201.9049318,0.0,12072,IA
475,Cherokee,6291.2577630000005,7518.2437709999995,72.82024253,0.0,21603,KS
476,Cherokee,9180.160051,10084.31672,33.46269591,0.0,27444,NC
477,Cherokee,17041.232640000002,20834.92434,2855.452011,0.0,46987,OK
478,Cherokee,15402.643180000001,20157.088209999998,122.2734331,0.0,55342,SC
479,Cherokee,15884.06909,20518.203019999997,1879.778673,0.0,50845,TX
480,Cherry,917.0183214,1088.7312769999999,756.9171150000001,599.5825580000001,5713,NE
481,Chesapeake,10525.58072,31869.8412,2.308402793,0.0,222209,VA
482,Cheshire,12857.66471,16454.06165,139.98804119999997,0.0,77117,NH
483,Chester,43544.63995,63040.02579,0.0,0.0,498886,PA
484,Chester,11939.45081,14595.29599,568.5032426,0.0,33140,SC
485,Chester,4522.370140999999,5466.121884,557.8933734,0.0,17131,TN
486,Chesterfield,17373.22089,20467.108669999998,1828.947375,0.0,46734,SC
487,Chesterfield,24545.92515,46582.4016,0.143718489,0.0,316236,VA
